Source,Tweet,Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweets Ago
@CNN,RT @CNNMoney: The markets are soaring. How should investors play it? Howard Marks of Oaktree Capital thinks they should proceed with cautio…,Wed Oct 03 14:29:13 +0000 2018,0.34,0.103,0.897,0.0,92
@CNN,Brazilian surfer Maya Gabeira just set a new Guinness World Record for the largest wave ever surfed by a woman… https://t.co/yc9TrptAl1,Wed Oct 03 14:21:00 +0000 2018,0.0,0.0,1.0,0.0,93
@CNN,"Grammy Award-winning audio engineer Geoff Emerick, who worked on several of the Beatles' most important albums, die… https://t.co/09GtDVQgpo",Wed Oct 03 14:20:10 +0000 2018,0.2716,0.11,0.89,0.0,94
@CNN,"RT @CNNPolitics: Sen. Susan Collins, a key GOP swing vote, on President Trump mocking Kavanuagh accuser Christine Blasey Ford: ""The Preside…",Wed Oct 03 14:12:48 +0000 2018,-0.4019,0.0,0.876,0.124,95
@CNN,President Trump's mockery of Christine Blasey Ford sparked an immediate backlash among two critical Republican swin… https://t.co/soBHyej149,Wed Oct 03 14:10:05 +0000 2018,-0.5574,0.0,0.765,0.235,96
@CNN,"Apple is finally getting a llama emoji. And a raccoon, bagel, frisbee and mosquito, too.
The company says it will l… https://t.co/pGrSLSPYQP",Wed Oct 03 14:03:08 +0000 2018,0.0,0.0,1.0,0.0,97
@CNN,"Take a rare tour underneath and inside San Francisco's Golden Gate Bridge where about 200 iron workers, engineers,… https://t.co/lFXgEpi4jA",Wed Oct 03 13:50:02 +0000 2018,0.0,0.0,1.0,0.0,98
@CNN,"""Brett Kavanaugh's chances of being confirmed are lower today than they were yesterday as a result of President Tru… https://t.co/5CJlUSTKWh",Wed Oct 03 13:40:00 +0000 2018,-0.1027,0.086,0.81,0.105,99
@CNN,Are standing desks really good for you? Proponents claim that eliminating sitting from your work life can make you… https://t.co/GzjBbWgr3G,Wed Oct 03 13:30:00 +0000 2018,0.4927,0.144,0.856,0.0,100
@Fox,"RT @fox: 🚨 @calibreapp is hiring (remote). @benschwarz is one of the most passionate people, deeply caring about building a sustainable, in…",Thu Sep 27 22:42:30 +0000 2018,0.8012,0.255,0.745,0.0,1
@Fox,"If you’re interested in building a more welcoming Web, web performance, user experience, contributing in many areas… https://t.co/DEjPCYO61S",Wed Sep 26 00:47:03 +0000 2018,0.7089,0.282,0.718,0.0,2
@Fox,"🚨 @calibreapp is hiring (remote). @benschwarz is one of the most passionate people, deeply caring about building a… https://t.co/TvvTzTKtJz",Wed Sep 26 00:44:28 +0000 2018,0.8012,0.274,0.726,0.0,3
@Fox,"RT @lehudgins: ""I don't believe in equal opportunity offense because there isn't equal opportunity."" -@harikondabolu

#xoxofest2018",Mon Sep 10 15:57:26 +0000 2018,0.2023,0.149,0.745,0.106,4
@Fox,RT @GermanCityGirl: “There’s no goddamned thought police or so many white men would be arrested by now.” - @harikondabolu #XOXOFest #xoxo,Mon Sep 10 15:57:15 +0000 2018,-0.7964,0.0,0.677,0.323,5
@Fox,RT @jina: I'm tired of people saying that CSS is a useless skill to have. I built up my whole career around it and I'm proud of the work I'…,Sun Sep 09 23:03:46 +0000 2018,-0.3818,0.092,0.74,0.169,6
@Fox,RT @femfreq: Great advice from @ContraPoints 😂😉 #XOXOFest #xoxo https://t.co/JxCOcxLNQ7,Sat Sep 08 23:41:17 +0000 2018,0.6249,0.313,0.687,0.0,7
@Fox,"After so many years, I’m finally here, ready to undeniably be blown away. 💙 @andymcmillan and @waxpancake for bring… https://t.co/j0vihTKMTN",Fri Sep 07 02:23:15 +0000 2018,0.3612,0.111,0.889,0.0,8
@Fox,@jennschiffer hi Jenn look right,Fri Sep 07 01:57:50 +0000 2018,0.0,0.0,1.0,0.0,9
@Fox,"@ohhoe @alicegoldfuss pok pok, bollywood theather, woodsman tavern, harlow, good coffee, coava coffee, stumptown, s… https://t.co/aHWKgPpSTR",Wed Sep 05 21:35:33 +0000 2018,0.4404,0.162,0.838,0.0,10
@Fox,@paulozoom the only suitable plan seems to be ice cream?,Wed Sep 05 21:32:37 +0000 2018,0.0,0.0,1.0,0.0,11
@Fox,@alicegoldfuss @ohhoe here to provide recommendations if anyone needs some! especially in SE ✌🏻,Wed Sep 05 21:29:31 +0000 2018,0.5411,0.17,0.83,0.0,12
@Fox,@paulozoom I see you creepin’ in the SE 👋🏻,Wed Sep 05 21:28:35 +0000 2018,0.4939,0.225,0.775,0.0,13
@Fox,@mrmrs_ I got u https://t.co/rWaFh4GOaW,Wed Sep 05 15:42:48 +0000 2018,0.0,0.0,1.0,0.0,14
@Fox,@amelielamont 🙋🏻,Tue Sep 04 17:44:58 +0000 2018,0.4939,0.348,0.652,0.0,15
@Fox,"@justkelly_ok omg, see you there!",Mon Sep 03 23:11:00 +0000 2018,0.0,0.0,1.0,0.0,16
@Fox,"I can’t even begin to grasp how many amazing people are going to be at @xoxo later this week. So excited!

Say hi, don’t be a stranger! 👋🏻💖",Mon Sep 03 22:37:42 +0000 2018,0.8176,0.238,0.762,0.0,17
@Fox,"RT @css: A new Chrome feature dubbed ""Blink LazyLoad"" is designed to dramatically improve performance by deferring the load of below-the-fo…",Thu Aug 30 00:10:58 +0000 2018,0.296,0.128,0.796,0.075,18
@Fox,"I’m so happy I work at a company that deeply cares about, tracks, stays humble and makes no excuses for pitfalls in… https://t.co/IgZJlMkP07",Fri Aug 24 00:29:24 +0000 2018,0.7258,0.265,0.655,0.08,19
@Fox,"RT @fox: 👋🏻I’m selling a bit of Apple gear in excellent condition, Melbourne only. Retweets welcome. Reply or email if you’re interested.…",Wed Aug 22 03:39:28 +0000 2018,0.7717,0.261,0.739,0.0,20
@Fox,"RT @fox: 🚨 @calibreapp is hiring (remote). @benschwarz is one of the most passionate people, deeply caring about building a sustainable, in…",Thu Sep 27 22:42:30 +0000 2018,0.8012,0.255,0.745,0.0,21
@Fox,"If you’re interested in building a more welcoming Web, web performance, user experience, contributing in many areas… https://t.co/DEjPCYO61S",Wed Sep 26 00:47:03 +0000 2018,0.7089,0.282,0.718,0.0,22
@Fox,"🚨 @calibreapp is hiring (remote). @benschwarz is one of the most passionate people, deeply caring about building a… https://t.co/TvvTzTKtJz",Wed Sep 26 00:44:28 +0000 2018,0.8012,0.274,0.726,0.0,23
@Fox,"RT @lehudgins: ""I don't believe in equal opportunity offense because there isn't equal opportunity."" -@harikondabolu

#xoxofest2018",Mon Sep 10 15:57:26 +0000 2018,0.2023,0.149,0.745,0.106,24
@Fox,RT @GermanCityGirl: “There’s no goddamned thought police or so many white men would be arrested by now.” - @harikondabolu #XOXOFest #xoxo,Mon Sep 10 15:57:15 +0000 2018,-0.7964,0.0,0.677,0.323,25
@Fox,RT @jina: I'm tired of people saying that CSS is a useless skill to have. I built up my whole career around it and I'm proud of the work I'…,Sun Sep 09 23:03:46 +0000 2018,-0.3818,0.092,0.74,0.169,26
@Fox,RT @femfreq: Great advice from @ContraPoints 😂😉 #XOXOFest #xoxo https://t.co/JxCOcxLNQ7,Sat Sep 08 23:41:17 +0000 2018,0.6249,0.313,0.687,0.0,27
@Fox,"After so many years, I’m finally here, ready to undeniably be blown away. 💙 @andymcmillan and @waxpancake for bring… https://t.co/j0vihTKMTN",Fri Sep 07 02:23:15 +0000 2018,0.3612,0.111,0.889,0.0,28
@Fox,@jennschiffer hi Jenn look right,Fri Sep 07 01:57:50 +0000 2018,0.0,0.0,1.0,0.0,29
@Fox,"@ohhoe @alicegoldfuss pok pok, bollywood theather, woodsman tavern, harlow, good coffee, coava coffee, stumptown, s… https://t.co/aHWKgPpSTR",Wed Sep 05 21:35:33 +0000 2018,0.4404,0.162,0.838,0.0,30
@Fox,@paulozoom the only suitable plan seems to be ice cream?,Wed Sep 05 21:32:37 +0000 2018,0.0,0.0,1.0,0.0,31
@Fox,@alicegoldfuss @ohhoe here to provide recommendations if anyone needs some! especially in SE ✌🏻,Wed Sep 05 21:29:31 +0000 2018,0.5411,0.17,0.83,0.0,32
@Fox,@paulozoom I see you creepin’ in the SE 👋🏻,Wed Sep 05 21:28:35 +0000 2018,0.4939,0.225,0.775,0.0,33
@Fox,@mrmrs_ I got u https://t.co/rWaFh4GOaW,Wed Sep 05 15:42:48 +0000 2018,0.0,0.0,1.0,0.0,34
@Fox,@amelielamont 🙋🏻,Tue Sep 04 17:44:58 +0000 2018,0.4939,0.348,0.652,0.0,35
@Fox,"@justkelly_ok omg, see you there!",Mon Sep 03 23:11:00 +0000 2018,0.0,0.0,1.0,0.0,36
@Fox,"I can’t even begin to grasp how many amazing people are going to be at @xoxo later this week. So excited!

Say hi, don’t be a stranger! 👋🏻💖",Mon Sep 03 22:37:42 +0000 2018,0.8176,0.238,0.762,0.0,37
@Fox,"RT @css: A new Chrome feature dubbed ""Blink LazyLoad"" is designed to dramatically improve performance by deferring the load of below-the-fo…",Thu Aug 30 00:10:58 +0000 2018,0.296,0.128,0.796,0.075,38
@Fox,"I’m so happy I work at a company that deeply cares about, tracks, stays humble and makes no excuses for pitfalls in… https://t.co/IgZJlMkP07",Fri Aug 24 00:29:24 +0000 2018,0.7258,0.265,0.655,0.08,39
@Fox,"RT @fox: 👋🏻I’m selling a bit of Apple gear in excellent condition, Melbourne only. Retweets welcome. Reply or email if you’re interested.…",Wed Aug 22 03:39:28 +0000 2018,0.7717,0.261,0.739,0.0,40
@Fox,"A friendly reminder that Guetzli, Google’s open source JPEG encoder, might be slower but can yield even up to 50% a… https://t.co/FN26irQYi8",Tue Aug 21 23:51:22 +0000 2018,0.2732,0.095,0.905,0.0,41
@Fox,"Lazy loading content can be a very powerful performance strategy. Unfortunately, often it’s complicated to implemen… https://t.co/ZHbSmxFB25",Mon Aug 20 23:03:43 +0000 2018,-0.204,0.147,0.619,0.233,42
@Fox,"👋🏻I’m selling a bit of Apple gear in excellent condition, Melbourne only. Retweets welcome. Reply or email if you’r… https://t.co/Kift5NHw9e",Mon Aug 20 00:00:09 +0000 2018,0.7717,0.283,0.717,0.0,43
@Fox,"@j2h @benschwarz I get off twitter and this is what happens? what is this bromance, Josh??? should I feel threatened? 😂",Thu Aug 09 04:56:06 +0000 2018,-0.264,0.128,0.674,0.198,44
@Fox,"We all need a bit of good news in those disturbing times—here’s where @goodgoodgood delivers. 

https://t.co/T5qhMKd4aY",Wed Aug 08 02:12:41 +0000 2018,-0.1027,0.151,0.677,0.172,45
@Fox,"I travel a bit and carefully choose where I stay, eat and go (uh, the designer struggle). I 😍 @sabrina’s… https://t.co/f43vmBg3DW",Wed Aug 08 02:10:53 +0000 2018,0.5423,0.2,0.8,0.0,46
@Fox,I’ve recently subscribed to @jkglei’s newsletter and never looked back. Love the focus on thoughtful technology and… https://t.co/m28bMmSEBV,Wed Aug 08 02:08:41 +0000 2018,-0.1945,0.118,0.728,0.153,47
@Fox,"If customer success, culture, growth and product are your jam, I couldn’t recommend @helpscout’s newsletters more.… https://t.co/8ji9mKMLeX",Wed Aug 08 02:07:07 +0000 2018,0.8316,0.404,0.596,0.0,48
@Fox,"I have been enjoying @intercom newsletters for product, marketing and startup tips. The quality has always been ama… https://t.co/fA9fw1KXIt",Wed Aug 08 01:59:38 +0000 2018,0.5267,0.167,0.833,0.0,49
@Fox,"The Daily Good from @thegoodtrade covers conscious, sustainable fashion, wellbeing, beauty, food, lifestyle and tra… https://t.co/qmAOyGcm9i",Wed Aug 08 01:57:04 +0000 2018,0.7717,0.324,0.676,0.0,50
@Fox,Friday is one of my favourite days because of @girlsnightinHQ. A perfect encapsulation of self-care and womanhood.… https://t.co/HhI1mGfXe8,Wed Aug 08 01:54:45 +0000 2018,0.5719,0.188,0.812,0.0,51
@Fox,"I love @offscreenmag Dispatch. Great productivity tools, services and design objects all wrapped up in a lovely des… https://t.co/lR8tsWKGNw",Wed Aug 08 01:50:21 +0000 2018,0.9201,0.464,0.536,0.0,52
@Fox,Here are my favourite newsletters (it’s now the primary way I discover content as I’ve mostly ditched reading social media). ↓,Wed Aug 08 01:48:16 +0000 2018,0.0,0.0,1.0,0.0,53
@Fox,RT @6Gems: Black women are paid 38% less than white men. I support equal pay—because #38PercentCounts. https://t.co/mXFOdcL8Q3,Tue Aug 07 23:32:22 +0000 2018,0.4019,0.153,0.847,0.0,54
@Fox,"If you’re up for a conference-grade talk about UX and groundbreaking performance strategies, come to see… https://t.co/x2sghiw62F",Tue Aug 07 23:32:15 +0000 2018,0.0,0.0,1.0,0.0,55
@Fox,"RT @Calibreapp: Scheduler 2.0

Our longest standing feature request was to improve Calibre’s test scheduler. That’s exactly what we’ve done…",Tue Aug 07 23:28:56 +0000 2018,0.4404,0.132,0.868,0.0,56
@Fox,"RT @fox: Hey #dddperth, here are the slides with all the references from my keynote about building a welcoming, ethical Web! Transcript com…",Tue Aug 07 23:06:06 +0000 2018,0.7574,0.245,0.755,0.0,57
@Fox,"@LNRBLB thank you, Eleanor! 🎉",Sat Aug 04 03:47:44 +0000 2018,0.6696,0.579,0.421,0.0,58
@Fox,@cckate thank you! 💖,Sat Aug 04 03:27:03 +0000 2018,0.6114,0.625,0.375,0.0,59
@Fox,"Hey #dddperth, here are the slides with all the references from my keynote about building a welcoming, ethical Web!… https://t.co/hPilGINzyI",Sat Aug 04 03:12:25 +0000 2018,0.7574,0.276,0.724,0.0,60
@Fox,"@Chisa omg, this is so great! thank you, Teresa! 😍",Sat Aug 04 03:05:32 +0000 2018,0.9119,0.537,0.463,0.0,61
@Fox,RT @andreabedini: I am extremely grateful to @fox for showing me today how technology became anti-human while we weren’t paying attention.…,Sat Aug 04 03:04:39 +0000 2018,0.5095,0.148,0.852,0.0,62
@Fox,"@andreabedini thank you, Andrea! I’m glad you’ve found it useful!",Sat Aug 04 03:04:32 +0000 2018,0.8395,0.562,0.438,0.0,63
@Fox,"@evandotly thank you, Evan! 🌸",Sat Aug 04 03:03:40 +0000 2018,0.4199,0.358,0.642,0.0,64
@Fox,RT @msandfor: #dddperth We must build ethical thinking into the way we build software https://t.co/F4QKYOVT1p,Sat Aug 04 03:03:16 +0000 2018,0.5106,0.191,0.809,0.0,65
@Fox,RT @MichelePlayfair: Thread ☝️☝️ 8 principles of ethics in tech from @fox at #DDDPerth 👏,Sat Aug 04 03:03:07 +0000 2018,0.0,0.0,1.0,0.0,66
@Fox,@samwilson yes :),Sat Aug 04 03:02:36 +0000 2018,0.6908,0.851,0.149,0.0,67
@Fox,"RT @Amys_Kapers: Until anyone can survive and thrive on the web, no matter their background, gender, ethnicity, etc, the web isn't a welcom…",Sat Aug 04 03:01:15 +0000 2018,-0.2732,0.047,0.858,0.094,68
@Fox,RT @MichelePlayfair: . @fox dropping the keynote truth bombs at #dddperth https://t.co/RKAgOSozMB,Sat Aug 04 03:00:55 +0000 2018,0.3182,0.187,0.813,0.0,69
@Fox,"RT @Mandy_Kerr: “Disruption isn’t a getaway free card to bypass laws, freedoms, moral compass, civil rights and human protections” - @fox #…",Sat Aug 04 03:00:48 +0000 2018,0.6705,0.234,0.766,0.0,70
@Fox,RT @Chisa: TOO much good stuff from @Fox @dddperth #dddperth https://t.co/XVI1DHGQdd,Sat Aug 04 02:43:00 +0000 2018,0.4404,0.225,0.775,0.0,71
@Fox,RT @kylietimpani: I cannot applaud or amplify @fox’s message enough: the web is at a crisis point. Tech is unethical. Exclusionary. A platf…,Sat Aug 04 02:42:39 +0000 2018,-0.8714,0.0,0.632,0.368,72
@Fox,RT @Caiwrote: @fox laying down some truths #DDDPerth https://t.co/o2eJNcU5UQ,Sat Aug 04 02:42:17 +0000 2018,0.4215,0.259,0.741,0.0,73
@Fox,"RT @Mandy_Kerr: “Technology should be a mindful, quiet companion to our lives” - @fox #DDDPerth https://t.co/vB6wBAdqvr",Sat Aug 04 02:41:59 +0000 2018,0.0,0.0,1.0,0.0,74
@Fox,"RT @LJKenward: Opening #DDDPerth is the incredible @fox with Towards a welcoming Web.

The Pitfalls of Technology:

Move fast and break thi…",Sat Aug 04 02:41:51 +0000 2018,0.4404,0.127,0.873,0.0,75
@Fox,I forgot that Twitter is the epicentre of harassment and anxiety-inducing content. Back to sharing via Buffer and n… https://t.co/jiBOURbIKk,Fri Aug 03 08:49:38 +0000 2018,-0.1779,0.12,0.73,0.15,76
@Fox,"RT @evan_greer: Sarah Jeong is a badass &amp; reverse racism is not a thing
 Sarah Jeong is a badass &amp; reverse racism is not a thing
 Sarah Jeo…",Fri Aug 03 08:20:43 +0000 2018,-0.6597,0.145,0.606,0.248,77
@Fox,"It’s a privilege to be opening #dddperth tomorrow morning! Come and find out how to build an ethical, welcoming Web… https://t.co/eC1xTFZ3YR",Fri Aug 03 07:24:56 +0000 2018,0.8398,0.346,0.654,0.0,78
@Fox,RT @verge: A note from the editors of The Verge https://t.co/B3wF4dNukg https://t.co/fhgvH9WlkC,Fri Aug 03 07:21:15 +0000 2018,0.0,0.0,1.0,0.0,79
@Fox,"What are your favourite newsletters covering the following subjects: tech, design, front-end, culture, design objects, travel, well-being?",Thu Aug 02 04:10:03 +0000 2018,0.0,0.0,1.0,0.0,80
@Fox,"@soxyface Thank you, it was lovely meeting you! 💐",Wed Aug 01 22:42:57 +0000 2018,0.7644,0.485,0.515,0.0,81
@Fox,"@sentience Thank you! I really enjoyed yours too! 

I’m doing a 45-min version at @DDDPerth this weekend that has m… https://t.co/Drn3ODuLx2",Wed Aug 01 21:37:21 +0000 2018,0.7702,0.282,0.718,0.0,82
@Fox,@soxyface @MsJonesInSydney here are the slides with all the references. 🙇🏻‍♀️ I will publish a transcript next week! https://t.co/EcSUpoi0Rw,Wed Aug 01 06:18:32 +0000 2018,0.0,0.0,1.0,0.0,83
@Fox,@marcosc thank you! 🙇🏻‍♀️,Wed Aug 01 06:16:28 +0000 2018,0.4199,0.285,0.715,0.0,84
@Fox,"RT @MsJonesInSydney: The theme at #Code18 #CodeLeaders is strong! @fox is currently highlighting algorithmic bias, tech ethics and exclusio…",Wed Aug 01 06:13:13 +0000 2018,0.4926,0.163,0.773,0.064,85
@Fox,"@DivZero_ indeed, it’s all challenging and often depressing, but if we don’t take action it won’t get any better. i… https://t.co/lldW02OHPv",Wed Aug 01 06:12:58 +0000 2018,0.5187,0.206,0.721,0.072,86
@Fox,"So refreshing to hear @johnallsopp reminding about inclusion, diversity and sharing knowledge around these subjects… https://t.co/Ink4d4W7m5",Wed Aug 01 02:35:19 +0000 2018,0.4215,0.157,0.843,0.0,87
@Fox,"Well, @msjonesinsydney definitely knows how to drop the mic on horrifying diversity and inclusion stats. 

A fantas… https://t.co/GeLolnfgEm",Wed Aug 01 02:32:40 +0000 2018,-0.25,0.203,0.551,0.246,88
@Fox,@benschwarz nooo pressure whatsoever,Wed Aug 01 02:18:01 +0000 2018,-0.296,0.0,0.577,0.423,89
@Fox,That moment when a white guy says ”there aren’t many women developers” and you cross eyes with any other woman in t… https://t.co/033oMUbEl8,Wed Aug 01 02:03:31 +0000 2018,0.0,0.0,1.0,0.0,90
@Fox,@Mandy_Kerr the winds have been gracious,Wed Aug 01 01:53:15 +0000 2018,0.5574,0.419,0.581,0.0,91
@Fox,@soxyface thank you! I’m hydrating ⛲️,Tue Jul 31 23:27:35 +0000 2018,0.4199,0.358,0.642,0.0,92
@Fox,"I’ll be speaking at @webdirections Code Leaders today at 3.30pm (if I don’t lose my voice in the meantime 😂🤧).

Com… https://t.co/oh0yLrEE0F",Tue Jul 31 22:58:07 +0000 2018,-0.4019,0.0,0.881,0.119,93
@Fox,One of the reasons I’m so excited to be a part of @helpscout is the commitment to building an inclusive culture wit… https://t.co/6H6GDJ1TON,Thu Jul 19 22:21:10 +0000 2018,0.6924,0.222,0.778,0.0,94
@Fox,More Boston snaps. https://t.co/NCcWPSV8yX,Wed Jul 11 21:30:06 +0000 2018,0.0,0.0,1.0,0.0,95
@Fox,"RT @helpscout: Said it once, we'll keep saying it: we are thrilled to add you to the team @fox! 🦊 https://t.co/bKc6GSq6tR",Mon Jul 09 23:35:49 +0000 2018,0.4926,0.132,0.868,0.0,96
@Fox,"@mattopsahl lol, offensive",Mon Jul 09 20:12:02 +0000 2018,-0.0516,0.412,0.147,0.441,97
@Fox,"@tompedals yay, hello, hi! 👋🏻",Mon Jul 09 19:43:29 +0000 2018,0.784,0.496,0.504,0.0,98
@Fox,"@madalynrose thanks, Madalyn. 💖",Mon Jul 09 19:43:13 +0000 2018,0.6249,0.63,0.37,0.0,99
@Fox,"@andymcmillan weee, thank you!!",Mon Jul 09 19:43:04 +0000 2018,0.4738,0.507,0.493,0.0,100
